"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.348737912E1,3.340961980E-1,8.002083020E0,-5.233937748E-1,8.026138173E0
3.349733313E1,-6.202697128E-2,8.283143474E0,-5.442214108E-1,8.301234251E0
3.350728708E1,-2.197136232E-1,7.955539184E0,3.325827558E-1,7.965518757E0
3.351724108E1,-2.542581327E-1,7.819090898E0,1.114710999E0,7.902240839E0
3.352719508E1,-6.411611565E-1,7.716511440E0,1.273066609E0,7.847059004E0
3.353715008E1,-7.447643162E-1,7.583518274E0,9.421069673E-1,7.678019851E0
3.354710408E1,-9.564075027E-1,7.133862712E0,3.788609827E-1,7.207652056E0
3.355705808E1,-1.560476554E0,6.133829207E0,-6.326242948E-1,6.360751631E0
3.356701208E1,-1.235715473E0,4.539053763E0,-1.743349686E0,5.016898436E0
3.357696608E1,-6.539759874E-1,2.820672857E0,-2.600495367E0,3.891844821E0
3.358692008E1,3.215654321E-2,1.249152374E0,-3.203125784E0,3.438230721E0
3.359687408E1,6.953887461E-1,-3.626542550E-1,-4.096176878E0,4.170581331E0
3.360682808E1,1.136077237E0,-2.566082164E0,-5.264394432E0,5.965676651E0
3.361678208E1,9.696737386E-1,-5.108204193E0,-6.459940703E0,8.292457484E0
3.362673708E1,-6.471624463E-1,-7.188230124E0,-7.524347960E0,1.042618261E1
3.363669108E1,-3.303776539E0,-7.718914061E0,-8.306110168E0,1.181050548E1
3.364664508E1,-5.073547161E0,-6.171855404E0,-8.252932080E0,1.148666914E1
3.365659908E1,-5.700078072E0,-2.978769874E0,-7.093778880E0,9.575262857E0
3.366655308E1,-4.604673555E0,9.813270932E-1,-3.124671353E0,5.650627618E0
3.367650708E1,-2.994410299E0,5.167849301E0,2.819182694E0,6.604615848E0
3.368646108E1,-5.579512578E-1,1.031889487E1,6.540082641E0,1.222961904E1
3.369641508E1,5.711681871E0,1.315656617E1,6.931943153E0,1.593017197E1
3.370636908E1,1.080365127E1,1.330258401E1,8.620606170E0,1.918312990E1
3.371632408E1,1.156824371E1,1.027078047E1,9.072671953E0,1.793395022E1
3.372627808E1,1.107589412E1,7.281474502E0,6.756951191E0,1.487789269E1
3.373623208E1,9.888806434E0,5.666590483E0,4.853153324E0,1.238756786E1
3.374618608E1,4.913565001E0,2.932238317E0,-3.620110613E-1,5.733427821E0
3.375614008E1,-1.987080930E0,-1.432369030E0,-3.045277859E0,3.908182301E0
3.376609408E1,-8.972313268E0,-6.490825111E0,-7.329746191E0,1.327999982E1
3.377604808E1,-1.284284902E1,-1.177396513E1,-7.164698589E-1,1.743784261E1
3.378600208E1,-7.293077717E0,-1.665724156E1,-8.646570146E-2,1.818406322E1
3.379595608E1,2.087563869E0,-2.152588591E1,-1.288231188E1,2.517291493E1
3.380591008E1,8.108347394E0,-2.403444901E1,-6.495744959E0,2.618386410E1
3.381586508E1,7.221227131E0,-1.934950897E1,2.370155416E0,2.078863284E1
3.382581908E1,5.601878178E0,-9.992947683E0,-2.092408580E0,1.164552344E1
3.383577308E1,4.199075302E0,-8.042911204E0,-2.937451694E0,9.536733009E0
3.384572708E1,2.621447110E0,-1.048795425E1,-9.341166741E-1,1.085088675E1
3.385568108E1,1.895236667E0,-1.393211162E1,1.743123106E0,1.416806742E1
3.386563508E1,8.957079955E-1,-1.611525261E1,2.993671795E0,1.641541137E1
3.387558908E1,-5.033289812E-1,-1.579277984E1,3.181193171E0,1.611785423E1
3.388554308E1,-1.954598477E0,-1.354081829E1,2.268136998E0,1.386790036E1
3.389549708E1,-2.991355713E0,-1.038899831E1,1.369217346E0,1.089744241E1
3.390545208E1,-3.619414210E0,-7.476776183E0,-7.866142273E-2,8.307137228E0
3.391540608E1,-2.975681375E0,-5.080098966E0,-1.535499880E0,6.084393563E0
3.392536008E1,-2.902003241E0,-2.583389338E0,-2.118540956E0,4.425351858E0
3.393531408E1,-2.746162373E0,1.601014423E-1,-1.915068376E0,3.351794614E0
3.394526808E1,-1.589028801E0,3.220334140E0,-1.604015214E0,3.932992412E0
3.395522208E1,-5.293607853E-1,7.243876905E0,-1.605619690E0,7.438547577E0
3.396517608E1,-7.182903164E-1,1.107297402E1,-2.741010976E0,1.142977847E1
3.397513008E1,-3.164924609E-1,1.470054568E1,-3.324632095E0,1.507512486E1
3.398508408E1,1.120817904E0,1.598273483E1,-4.897387510E0,1.675375927E1
3.399503908E1,1.963939551E0,1.220734205E1,-8.901286554E0,1.523512917E1
3.400499308E1,3.804083606E0,6.575426136E0,-9.988202083E0,1.254876336E1
3.401494708E1,4.768359633E0,1.119927739E0,-8.128062451E0,9.489830923E0
3.402490108E1,3.760078923E0,2.718253613E-2,-5.311800148E0,6.508006854E0
3.403485508E1,2.424248008E0,2.154344042E0,-3.134047948E0,4.510036940E0
3.404480908E1,-3.932941036E-1,4.633588037E0,-2.125869856E0,5.113134165E0
3.405476308E1,-4.547111810E0,7.420752840E0,-1.975765983E0,8.924541991E0
3.406471708E1,-7.202583284E0,9.625143201E0,-2.107887329E0,1.220507176E1
3.407467108E1,-8.773070564E0,1.059511149E1,-1.451079389E-1,1.375660608E1
3.408462608E1,-9.273424408E0,1.114105783E1,2.135500220E0,1.465195997E1
3.409458008E1,-8.502445051E0,1.168958747E1,2.559694666E0,1.467957983E1
3.410453408E1,-6.995823984E0,1.225027698E1,3.221604155E0,1.447029967E1
3.411448808E1,-5.959241288E0,1.188347530E1,3.454136227E0,1.373537764E1
3.412444208E1,-4.171221506E0,1.098955414E1,2.260506674E0,1.196993230E1
3.413439608E1,-2.599852758E0,1.020883390E1,1.258553528E0,1.060959382E1
3.414435008E1,-7.007768822E-1,9.632059872E0,1.923188989E0,9.847147887E0
3.415430408E1,1.664694549E0,9.472016317E0,3.431194092E0,1.021094481E1
3.416425808E1,3.688337680E0,9.693781911E0,3.426370139E0,1.092306069E1
3.417421308E1,4.948574620E0,9.905180976E0,3.000037951E0,1.147175787E1
3.418416708E1,5.454208501E0,9.741805678E0,2.754232700E0,1.149943329E1
3.419412108E1,4.523604542E0,9.699626788E0,2.647012306E0,1.102508195E1
3.420407508E1,2.255396792E0,9.672510325E0,2.660348636E0,1.028210706E1
3.421402908E1,5.434814091E-1,9.443668431E0,2.609861437E0,9.812727562E0
3.422398308E1,7.409223300E-1,8.802621807E0,1.548495756E0,8.968442210E0
3.423393708E1,1.144141278E0,7.565657369E0,-1.868974921E0,7.876629860E0
3.424389108E1,1.713414573E0,4.682149748E0,-5.065129509E0,7.107309808E0
3.425384608E1,3.281090804E0,-1.174341928E0,-4.331301606E0,5.559209424E0
3.426380008E1,1.646558240E0,-1.034783625E1,-1.232885303E1,1.617990996E1
3.427375408E1,-3.242585135E0,-2.361069428E1,-3.618733009E0,2.410548633E1
3.428370808E1,-5.842404563E0,-2.547663435E1,9.320800889E0,2.775013366E1
3.429366208E1,-3.837438755E0,-2.871410434E1,-6.180414559E0,2.962133097E1
3.430361608E1,-5.390498409E0,-3.156276723E1,-1.708060336E1,3.629067042E1
3.431357008E1,-9.926794624E0,-2.733809545E1,-1.580916842E1,3.310351221E1
3.432352408E1,-7.765831534E0,-1.798943609E1,-5.892504092E0,2.046092751E1
3.433347808E1,1.567815102E1,-9.723652412E0,1.469589715E1,2.358650522E1
3.434343208E1,9.563013026E0,-1.403564008E1,7.546649240E0,1.858500270E1
3.435338708E1,-1.526171232E0,-7.361691284E0,-5.717793381E0,9.445467609E0
3.436334108E1,2.938068868E0,-5.964460512E0,-4.714364398E0,8.150599337E0
3.437329508E1,5.580727630E0,-6.330856985E0,5.583017399E0,1.011900955E1
3.438324908E1,7.676681961E0,-2.432476795E0,1.062073048E1,1.332847723E1
