"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.139772917E0,2.006338150E0,9.844427821E-1,1.542521802E0,2.715491460E0
7.149800917E0,1.605002224E0,9.164224148E-2,1.299734590E0,2.067302698E0
7.159828917E0,4.434686226E-1,-1.344094492E0,1.753408651E0,2.253374429E0
7.169856917E0,-3.050176656E-1,-2.156222168E0,1.440165707E0,2.610824980E0
7.179884917E0,-1.666588023E0,-2.800635034E0,1.607965009E0,3.634091867E0
7.189912917E0,-3.242871648E0,-3.391773626E0,1.615780982E0,4.962972198E0
7.199941917E0,-4.695588988E0,-3.373146151E0,1.398226260E0,5.948252481E0
7.209969917E0,-6.639556058E0,-2.925693820E0,1.419398443E0,7.393110368E0
7.219997917E0,-5.956926375E0,-3.135632836E0,-9.466919884E-1,6.798043163E0
7.230025917E0,-4.107476038E0,-3.046049691E0,-3.090596119E0,5.975078451E0
7.240053792E0,-3.779319186E0,-2.116021683E0,-3.746050575E0,5.726578052E0
7.250081792E0,-4.677238086E0,-1.975574779E0,-3.547459836E0,6.193861728E0
7.260109792E0,-4.182568905E0,-2.485698444E0,-3.484114902E0,5.984282417E0
7.270137792E0,-3.132163975E0,-1.903699050E0,-3.770507724E0,5.258445563E0
7.280165792E0,-1.509292660E0,-6.984040090E-1,-4.697266554E0,4.982975574E0
7.290194792E0,9.313304758E-1,1.021496880E-1,-5.968615544E0,6.041703611E0
7.300222792E0,3.060726787E0,1.383011805E0,-7.714825687E0,8.414232318E0
7.310250792E0,4.390899936E0,2.699841900E0,-8.625375159E0,1.004819611E1
7.320278792E0,5.637627470E0,3.643177879E0,-7.614549447E0,1.015071189E1
7.330306792E0,5.558219942E0,3.266442944E0,-5.643962928E0,8.568417355E0
7.340334792E0,5.416509748E0,3.672581187E0,-4.196098777E0,7.773909915E0
7.350362792E0,4.413089535E0,3.693554565E0,-3.182743560E0,6.576287793E0
7.360390792E0,4.113548956E0,1.989704283E0,-2.584908152E0,5.249948409E0
7.370419792E0,3.639883558E0,1.135785388E0,-2.393443122E0,4.501925226E0
7.380447792E0,3.934062240E0,1.012101574E0,-1.704149952E0,4.405147257E0
7.390475792E0,4.691983010E0,3.111940795E-1,-2.421960577E-1,4.708524743E0
7.400503792E0,4.259418860E0,6.362618476E-2,1.240193855E0,4.436753105E0
7.410531792E0,3.826557087E0,1.049423182E-1,2.568264053E0,4.609721496E0
7.420559792E0,3.892873283E0,-3.389446726E-1,4.064958009E0,5.638548528E0
7.430587792E0,3.637557535E0,-4.220417932E-1,5.051707225E0,6.239366153E0
7.440615792E0,3.125646669E0,-5.720594198E-2,5.675106368E0,6.479179879E0
7.450643792E0,3.546978317E0,-6.348073527E-1,6.253101296E0,7.217015407E0
7.460672792E0,3.280763360E0,-1.526451606E0,7.138355713E0,8.003098463E0
7.470700792E0,3.039585595E0,-2.122116236E0,7.694894868E0,8.541303468E0
7.480728792E0,2.374350209E0,-2.424977448E0,7.705408162E0,8.419701270E0
7.490756792E0,1.348471425E0,-2.122368251E0,6.917280675E0,7.360135469E0
7.500784792E0,7.566133332E-1,-1.916287228E0,5.712941362E0,6.073081547E0
7.510812792E0,3.042440790E-1,-1.934991594E0,5.032676877E0,5.400425306E0
7.520840792E0,-1.562188911E-1,-2.071122960E0,4.701152321E0,5.139531867E0
7.530868792E0,-6.813707775E-1,-2.234987378E0,4.454606520E0,5.030204167E0
7.540896792E0,-1.204101332E0,-2.170943118E0,4.298427975E0,4.963802684E0
7.550925792E0,-1.804890461E0,-1.886524608E0,4.188878050E0,4.935919772E0
7.560953792E0,-2.062402423E0,-1.773066990E0,3.941361904E0,4.788695434E0
7.570981792E0,-2.162062951E0,-1.689748552E0,3.582903903E0,4.512977593E0
7.581009792E0,-2.336818101E0,-1.226118438E0,2.936828381E0,3.948296620E0
7.591037792E0,-2.763486503E0,-6.248629931E-1,1.844973417E0,3.381011435E0
7.601065792E0,-3.254798214E0,-2.117814732E-1,3.958085525E-1,3.285609109E0
7.611093792E0,-3.599303296E0,1.334758535E-1,-6.616823253E-1,3.662051818E0
7.621121792E0,-3.684667382E0,3.907822859E-1,-1.544427994E0,4.014317170E0
7.631149792E0,-3.662331603E0,3.963174064E-1,-2.213074938E0,4.297376053E0
7.641178792E0,-3.782939782E0,3.352406077E-1,-2.765596179E0,4.698035960E0
7.651206792E0,-3.719942465E0,1.646796660E-1,-3.105227607E0,4.848456437E0
7.661234792E0,-3.474059445E0,-1.781719700E-2,-3.136198554E0,4.680293565E0
7.671262792E0,-3.066500328E0,-2.461756727E-1,-2.614556459E0,4.037317451E0
7.681290792E0,-2.721352052E0,-3.371633184E-1,-2.070210795E0,3.435870898E0
7.691318792E0,-2.185192198E0,-1.543550912E-1,-1.688696346E0,2.765969230E0
7.701346792E0,-2.151073694E0,1.421865968E-1,-1.542683185E0,2.650887865E0
7.711374792E0,-2.120823124E0,5.306837909E-1,-1.376820481E0,2.583631291E0
7.721402792E0,-1.874470573E0,8.681445864E-1,-1.579068654E0,2.600148604E0
7.731431792E0,-1.669622728E0,1.110999479E0,-1.976389881E0,2.815684084E0
7.741459792E0,-1.405042652E0,1.135900139E0,-2.283102654E0,2.911523950E0
7.751487792E0,-8.633180022E-1,1.369061664E0,-2.700193318E0,3.148125119E0
7.761515792E0,-7.495352787E-1,1.514407365E0,-3.014822636E0,3.456065441E0
7.771543792E0,-1.005978954E0,1.648164909E0,-3.190662737E0,3.729446329E0
7.781571792E0,-5.151215726E-1,1.771149103E0,-3.285569186E0,3.767928377E0
7.791599792E0,-3.103117347E-1,1.412900725E0,-2.762535746E0,3.118362644E0
7.801627792E0,1.353718132E-1,1.239246022E0,-2.058507300E0,2.406555326E0
7.811655792E0,1.115006722E0,8.000499594E-1,-1.624770783E0,2.126781612E0
7.821684792E0,1.250075650E0,-1.901327419E-1,-1.872414107E0,2.259374732E0
7.831712792E0,1.340828530E0,-8.023789054E-1,-2.959962890E0,3.347090283E0
7.841740792E0,1.590611057E0,-4.851589778E-1,-3.429392565E0,3.811319474E0
7.851768792E0,1.324705417E0,-4.550116110E-1,-3.858521476E0,4.104883432E0
7.861796792E0,1.665253689E0,3.399389917E-1,-3.532004768E0,3.919653817E0
7.871824792E0,2.061445819E0,4.941365004E-1,-4.104468815E0,4.619566429E0
7.881852792E0,7.760676044E-1,3.072571492E-1,-3.719037901E0,3.811552281E0
7.891880792E0,1.533788985E-1,4.000629866E-1,-3.555290719E0,3.581014881E0
7.901908792E0,7.032621682E-2,1.779719952E-1,-3.211013094E0,3.216710260E0
7.911937792E0,-1.644190264E-1,6.218771124E-1,-2.577075514E0,2.656140615E0
7.921965792E0,-1.011509836E-2,4.453523031E-1,-2.022060436E0,2.070548090E0
7.931993792E0,2.640304381E-1,-1.504120213E-1,-1.201243213E0,1.239080750E0
7.942021792E0,3.521509016E-1,-3.079892206E-1,-4.645478350E-1,6.592968288E-1
7.952049792E0,4.354123288E-1,-3.587784281E-1,1.495039487E-1,5.836585365E-1
7.962077792E0,5.655146313E-1,-6.799785554E-1,5.678400689E-1,1.051009028E0
7.972105792E0,3.418533701E-1,-9.228248236E-1,9.385321990E-1,1.359894139E0
7.982133792E0,7.251863033E-1,-9.552721927E-1,1.199876719E0,1.696509439E0
7.992161792E0,1.503057774E0,-7.943699741E-1,1.237407657E0,2.102708738E0
8.002190792E0,2.070351713E0,-7.073762691E-1,1.246196022E0,2.517884415E0
8.012218792E0,2.520805419E0,-5.650573790E-1,1.333557517E0,2.907253937E0
8.022246792E0,3.007179156E0,-2.607770473E-1,1.687355579E0,3.458077500E0
8.032274792E0,3.374735717E0,2.280007723E-1,2.137413429E0,4.001170038E0
8.042302792E0,4.224015723E0,6.972249180E-1,2.334762220E0,4.876427590E0
8.052330792E0,4.397816607E0,8.233040437E-1,2.381744013E0,5.068661066E0
8.062358792E0,3.465014972E0,9.129614478E-1,2.313743818E0,4.265353188E0
8.072386792E0,2.678544002E0,9.576128331E-1,2.127992395E0,3.552459984E0
8.082414792E0,2.343185134E0,8.611109707E-1,2.536580622E0,3.558970347E0
8.092443792E0,1.890770271E0,4.118205678E-1,2.786784734E0,3.392753683E0
8.102471792E0,1.354508091E0,-2.563609377E-1,3.097947239E0,3.390824412E0
8.112499792E0,3.047557104E-1,-4.516082391E-1,3.191990932E0,3.238152583E0
8.122527792E0,-8.407682151E-1,-7.509389028E-1,3.186815561E0,3.380324518E0
8.132555792E0,-1.611610748E0,-9.775781509E-1,3.255710379E0,3.761993928E0
8.142583792E0,-2.218278083E0,-1.118153986E0,3.361406111E0,4.179722124E0
8.152611792E0,-2.884578246E0,-1.235151801E0,3.473268609E0,4.680810450E0
8.162639792E0,-3.382010238E0,-1.256829184E0,3.607190605E0,5.101905223E0
8.172667792E0,-3.585696241E0,-1.252508968E0,3.767860397E0,5.350025067E0
8.182696792E0,-3.523480112E0,-1.227596614E0,3.784712073E0,5.314691997E0
8.192724792E0,-3.292323305E0,-1.114480765E0,3.749909737E0,5.113050279E0
8.202752792E0,-2.956566242E0,-9.440546018E-1,3.635557787E0,4.780146803E0
8.212780792E0,-2.612684473E0,-7.383463392E-1,3.426351428E0,4.371631226E0
8.222808792E0,-2.215528722E0,-6.152823302E-1,3.160862110E0,3.908732421E0
8.232836792E0,-1.943645473E0,-4.990347129E-1,2.961292254E0,3.577156019E0
8.242864792E0,-1.673795886E0,-3.362131459E-1,2.834244537E0,3.308711840E0
8.252892792E0,-1.406999130E0,-1.637691084E-1,2.675608407E0,3.027432447E0
8.262920792E0,-1.169516805E0,3.375363708E-2,2.489056792E0,2.750329540E0
8.272948792E0,-1.028572596E0,2.319122672E-1,2.314365085E0,2.543232320E0
8.282977792E0,-8.773057115E-1,4.423860106E-1,2.162314382E0,2.375073510E0
8.293005792E0,-7.004116505E-1,7.933405718E-1,2.036301037E0,2.294882929E0
8.303033792E0,-6.616288233E-1,1.781079137E0,1.935103568E0,2.711940525E0
8.313061792E0,-6.277330989E-1,2.694563911E0,1.876964411E0,3.343309574E0
8.323089792E0,-4.607927531E-1,3.437696781E0,1.717309695E0,3.870302534E0
8.333117792E0,-2.235302836E-1,3.981076485E0,1.412993403E0,4.230305677E0
8.343145792E0,-4.498964667E-2,4.297302386E0,1.189505804E0,4.459120532E0
8.353173792E0,2.948651451E-1,4.191707518E0,1.117138909E0,4.348029061E0
