"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.892945933E1,7.875091437E-1,9.449499274E0,-1.008918350E0,9.535781217E0
1.893948433E1,6.970451161E-1,1.008310941E1,-1.307191837E0,1.019135505E1
1.894950933E1,4.098169463E-1,1.057700267E1,-1.554879892E0,1.069853199E1
1.895953433E1,-1.064779432E-1,1.097424613E1,-2.397691709E0,1.123362547E1
1.896955933E1,-1.283558414E0,1.100287643E1,-3.654582288E0,1.166476676E1
1.897958433E1,-2.932386836E0,1.074288817E1,-5.816874450E0,1.256362079E1
1.898960833E1,-3.817741824E0,1.031919659E1,-6.338923219E0,1.269814626E1
1.899963333E1,-3.403397598E0,9.933658086E0,-2.812923542E0,1.087075053E1
1.900965833E1,-2.658792984E0,9.761786783E0,1.286893812E0,1.019890960E1
1.901968333E1,-2.261188606E0,9.694740270E0,3.431175089E0,1.052966881E1
1.902970833E1,-2.089608640E0,9.690841346E0,3.709051441E0,1.058470278E1
1.903973333E1,-1.858852660E0,9.714598584E0,3.861169095E0,1.061778629E1
1.904975733E1,-1.418324602E0,9.690368307E0,4.463659179E0,1.076285909E1
1.905978233E1,-9.559250343E-1,9.729066934E0,4.942167826E0,1.095415715E1
1.906980733E1,-4.618681291E-1,9.780527694E0,5.173364979E0,1.107410264E1
1.907983233E1,1.995793574E-1,9.815629699E0,5.346179438E0,1.117891108E1
1.908985733E1,9.192792182E-1,9.788800335E0,5.554302893E0,1.129229679E1
1.909988233E1,1.493033600E0,9.837073778E0,5.862995533E0,1.154867466E1
1.910990733E1,1.752395328E0,9.834041412E0,6.032008717E0,1.166894978E1
1.911993133E1,1.724422980E0,9.764084154E0,5.956875504E0,1.156699355E1
1.912995633E1,1.479220722E0,9.698083123E0,5.741454724E0,1.136684708E1
1.913998133E1,1.115475669E0,9.653405133E0,5.339147576E0,1.108778668E1
1.915000633E1,6.597037737E-1,9.698880683E0,4.726281900E0,1.080931247E1
1.916003133E1,2.735796721E-1,9.796022816E0,4.174220543E0,1.065180858E1
1.917005633E1,-1.033973376E-1,9.798337144E0,3.622850618E0,1.044715982E1
1.918008033E1,-5.477905512E-1,9.737809691E0,3.092927989E0,1.023187254E1
1.919010533E1,-9.108709221E-1,9.614591315E0,2.722849524E0,1.003413980E1
1.920013033E1,-1.078809972E0,9.398488165E0,2.163820332E0,9.704510764E0
1.921015533E1,-9.173548995E-1,9.129371819E0,3.152853763E-1,9.180761117E0
1.922018033E1,1.775227828E-1,8.921760580E0,-3.957810706E0,9.761843666E0
1.923020533E1,-2.986905105E0,6.980201978E0,4.422084306E0,8.786333216E0
1.924023033E1,-6.609359867E0,2.842403449E0,5.789919956E0,9.235045658E0
1.925025433E1,-3.259487388E0,-5.144725317E0,-1.641968088E1,1.751280608E1
1.926027933E1,-2.143585458E0,-5.221546270E1,-1.241803687E2,1.347286661E2
1.927030433E1,-2.465960875E0,-5.224836147E1,-1.242200362E2,1.347834917E2
1.928032954E1,-2.695304461E0,-5.225648676E1,-1.243065282E2,1.348707457E2
1.929035454E1,-2.792300705E0,-5.229259917E1,-1.242631466E2,1.348467370E2
1.930037954E1,-2.821199691E0,-5.235724598E1,-1.241158903E2,1.347367604E2
1.931040454E1,5.769509665E0,-3.288650084E0,1.467863617E1,1.611101551E1
1.932042854E1,2.506863610E0,-1.713199103E-1,1.199297961E1,1.225337813E1
1.933045354E1,-3.435119913E0,-3.961596778E0,9.236800958E0,1.062133653E1
1.934047854E1,-3.016328879E0,-1.392892372E1,9.707240447E-1,1.428479825E1
1.935050354E1,2.183524279E-1,-2.509885744E1,-2.571188888E1,3.593190160E1
1.936052854E1,2.128073671E-1,-2.503844401E1,-2.589696729E1,3.602251907E1
1.937055354E1,1.339961095E-1,-2.502516381E1,-2.598087718E1,3.607329701E1
1.938057754E1,2.991771743E-2,-2.502158298E1,-2.605263421E1,3.612229587E1
1.939060254E1,-4.827607423E-2,-2.500469856E1,-2.615871673E1,3.618723175E1
1.940062754E1,-6.777112976E-2,-2.496386394E1,-2.631696110E1,3.627370311E1
1.941065254E1,7.236009769E-1,-7.321847772E0,1.760802163E0,7.565281054E0
1.942067754E1,1.154518843E0,-5.721607520E0,-3.289301464E-1,5.846186912E0
1.943070254E1,2.131265520E0,-5.155357894E0,-1.943887986E0,5.907512864E0
1.944072754E1,2.125224177E0,-4.016322623E0,-3.357011344E0,5.649508862E0
1.945075154E1,1.265248151E0,-2.205851580E0,-4.772116177E0,5.407377080E0
1.946077654E1,-1.079308301E-2,-1.627344435E-1,-5.803245760E0,5.805537042E0
1.947080154E1,-7.226510967E-1,2.156213982E0,-5.943923922E0,6.364095767E0
1.948082654E1,-5.327333862E-1,4.484860014E0,-5.352902566E0,7.003666189E0
1.949085154E1,1.617060645E-1,6.591475573E0,-4.921603754E0,8.227750761E0
1.950087654E1,3.081827635E-1,7.844930913E0,-4.792305443E0,9.198049202E0
1.951090054E1,3.292995442E-1,8.334648088E0,-3.891070586E0,9.204087530E0
1.952092554E1,3.958817889E-1,8.690038932E0,-3.062456979E0,9.222371809E0
1.953095054E1,3.099234796E-1,9.374767765E0,-2.903175316E0,9.818897603E0
1.954097554E1,-2.424238068E-1,1.008013785E1,-4.035607910E0,1.086066663E1
1.955100054E1,-1.511083954E0,1.040742873E1,-5.743457980E0,1.198270659E1
1.956102554E1,-2.957706449E0,1.017241393E1,-6.911503626E0,1.264890964E1
1.957105054E1,-3.872477025E0,9.766714232E0,-5.828309265E0,1.201473987E1
1.958107454E1,-4.135793226E0,9.383341538E0,-2.979863888E0,1.067855200E1
1.959109954E1,-3.535042396E0,9.181920746E0,3.770730503E-1,9.846135151E0
1.960112454E1,-2.502727875E0,9.193571908E0,3.188708597E0,1.004755063E1
1.961114954E1,-2.138805359E0,9.252441675E0,4.520637957E0,1.051752503E1
1.962117454E1,-1.923343063E0,9.425699353E0,5.479058583E0,1.107082381E1
1.963119954E1,-1.379064350E0,9.539390275E0,6.046508642E0,1.137813922E1
1.964122454E1,-9.807211390E-2,9.715058759E0,5.958767663E0,1.139731972E1
1.965124854E1,-3.926905248E-1,9.679041665E0,6.490527488E0,1.166040310E1
1.966127354E1,7.230580629E-1,9.798316094E0,6.451284485E0,1.175367529E1
1.967129854E1,1.460296939E0,9.651341066E0,7.088177247E0,1.206329591E1
1.968132354E1,1.890203238E0,9.418387409E0,7.545600834E0,1.221535843E1
1.969134854E1,1.560681061E0,9.154259908E0,7.634808880E0,1.202191775E1
1.970137354E1,9.203418034E-1,9.028334856E0,6.951960511E0,1.143186836E1
1.971139754E1,3.514623188E-1,9.164829919E0,5.605498774E0,1.074891854E1
1.972142254E1,4.945527490E-2,9.422172897E0,4.353305848E0,1.037935739E1
1.973144754E1,5.062476920E-1,9.746076484E0,3.250943145E0,1.028644374E1
1.974147254E1,-1.849985942E-3,9.944723357E0,2.985987969E0,1.038333522E1
1.975149754E1,-4.664176284E-1,1.008893090E1,2.758331890E0,1.046959726E1
1.976152254E1,-5.462363613E-1,1.019741546E1,2.557672991E0,1.052745683E1
1.977154754E1,-4.591501971E-1,1.021313745E1,2.554607588E0,1.053778988E1
1.978157154E1,-4.301344858E-1,1.011428676E1,2.420259915E0,1.040872089E1
1.979159654E1,-5.486319655E-1,9.957511218E0,2.174865722E0,1.020701071E1
1.980162154E1,-6.544907617E-1,9.725152808E0,2.016808467E0,9.953616010E0
1.981164654E1,-6.219041558E-1,9.304379568E0,1.776391717E0,9.492829476E0
1.982167154E1,-9.682615630E-1,8.229373648E0,-2.960410202E0,8.799099366E0
1.983169654E1,-1.842929815E0,4.633775148E0,-1.460365030E1,1.543161899E1
1.984172054E1,-2.583414773E0,-2.563735676E0,-2.500672169E1,2.527019791E1
1.985174554E1,-3.832846352E0,-3.443298998E1,-8.596758885E1,9.268628725E1
1.986177054E1,-4.320324920E0,-3.453667982E1,-8.581040634E1,9.260061175E1
1.987179554E1,-4.704905941E0,-3.458324471E1,-8.581243649E1,9.263860541E1
1.988182054E1,-4.842677452E0,-3.460724870E1,-8.580597181E1,9.264868043E1
1.989184554E1,-4.817597867E0,-3.462736780E1,-8.575227098E1,9.260516092E1
1.990187054E1,2.528129057E0,-7.759794869E0,1.500490729E1,1.708078147E1
1.991189454E1,6.249630535E-1,1.736038327E-3,1.010419564E1,1.012350489E1
