"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.491608792E0,2.401959628E-1,-1.684571427E0,-7.565517036E0,7.754516298E0
7.501633792E0,4.246176378E-1,-1.680527785E0,-7.107785885E0,7.316084606E0
7.511659792E0,3.798773749E-1,-1.852582691E0,-6.084948823E0,6.372046110E0
7.521684792E0,2.662688984E-1,-2.240010137E0,-4.287810600E0,4.844983414E0
7.531709792E0,2.137569550E-1,-2.512814907E0,-2.736481138E0,3.721325007E0
7.541735792E0,8.127107162E-2,-2.354236079E0,-1.891798797E0,3.021247291E0
7.551760792E0,-1.361993404E-1,-1.552844184E0,-1.244830697E0,1.994863099E0
7.561786792E0,-7.622369660E-1,4.133113155E-1,-3.868424320E-1,9.494622178E-1
7.571811792E0,-1.225718561E0,2.689623598E0,-5.338186294E-1,3.003568448E0
7.581836792E0,-4.994260378E-2,3.890437041E0,-4.727362758E-1,3.919371661E0
7.591862792E0,2.398292656E0,5.337414461E0,3.011116086E0,6.580776617E0
7.601887792E0,5.619515719E0,5.640093241E0,1.085960094E1,1.346553160E1
7.611913792E0,7.593481929E0,2.936921352E0,1.983656216E1,2.144238030E1
7.621938792E0,7.656564031E0,3.073857295E0,1.979172337E1,2.144257180E1
7.631963792E0,7.785439003E0,3.202314191E0,1.974373644E1,2.146352732E1
7.641989792E0,7.916173974E0,3.319491808E0,1.970186570E1,2.149065723E1
7.652014792E0,8.004641177E0,3.420826394E0,1.967062753E1,2.151069318E1
7.662040792E0,8.049659475E0,3.491043853E0,1.965154690E1,2.152133129E1
7.672065792E0,8.077172379E0,3.511772232E0,1.964485768E1,2.152890362E1
7.682090792E0,8.102355167E0,3.482231514E0,1.964898816E1,2.153733575E1
7.692116792E0,8.120347050E0,3.421725403E0,1.966054693E1,2.154496105E1
7.702141792E0,8.119439562E0,3.354506105E0,1.967553452E1,2.154773001E1
7.712167792E0,8.096556484E0,3.297937217E0,1.969032095E1,2.154389371E1
7.722192792E0,8.063130875E0,3.253099890E0,1.970363389E1,2.153671115E1
7.732218792E0,8.034374269E0,3.214130244E0,1.971546164E1,2.153093660E1
7.742243792E0,8.025644376E0,3.182644742E0,1.972389333E1,2.153072603E1
7.752268792E0,8.052065020E0,3.160348139E0,1.972704381E1,2.154019055E1
7.762294792E0,8.121741026E0,3.138768990E0,1.972659240E1,2.156276874E1
7.772319792E0,8.223787218E0,3.102874687E0,1.972803082E1,2.159753938E1
7.782345792E0,8.333534778E0,3.044576778E0,1.973604618E1,2.163859442E1
7.792370792E0,-9.580880655E-1,-8.554868263E-1,7.040212537E0,7.156422501E0
7.802395792E0,-1.085134028E0,-9.925058001E-1,2.527528548E0,2.924206590E0
7.812421792E0,-8.758053891E-1,-1.225819060E0,-1.169796887E0,1.907378359E0
7.822446792E0,-6.650452783E-1,-1.595894894E0,-3.998735953E0,4.356495720E0
7.832472792E0,-4.097605572E-1,-2.083358844E0,-6.142592429E0,6.499209916E0
7.842497792E0,-1.142373811E-1,-2.741178499E0,-7.756843779E0,8.227741802E0
7.852522792E0,6.252041233E-2,-3.466902746E0,-9.155971388E0,9.790563595E0
7.862548792E0,1.020654424E-1,-3.933058565E0,-1.083969000E1,1.153161941E1
7.872573792E0,1.253321256E-1,-3.935092519E0,-1.294005313E1,1.352573977E1
7.882599792E0,1.102948868E-1,-3.775731334E0,-1.494197488E1,1.541203833E1
7.892624792E0,2.249130404E-1,-3.838826592E0,-1.610330324E1,1.655607293E1
7.902649792E0,9.781582678E-1,-4.052708092E0,-1.687878554E1,1.738604722E1
7.912675792E0,8.413033084E-1,-4.137156797E0,-1.626752697E1,1.680643601E1
7.922700792E0,1.133040047E0,-4.152424169E0,-1.500547564E1,1.561059593E1
7.932726792E0,1.419167917E0,-4.298149647E0,-1.349531175E1,1.423416900E1
7.942751792E0,1.504375590E0,-4.523892225E0,-1.164190226E1,1.258024781E1
7.952776792E0,1.348143104E0,-4.743583811E0,-9.741798077E0,1.091886931E1
7.962802792E0,1.007956994E0,-4.924834925E0,-8.128910297E0,9.557675395E0
7.972827792E0,7.633309069E-1,-5.081922712E0,-6.839758875E0,8.555168847E0
7.982853792E0,5.800552313E-1,-4.921249997E0,-5.904387388E0,7.708239490E0
7.992878792E0,4.859098334E-1,-4.567723538E0,-5.484724535E0,7.154188277E0
8.002902792E0,3.692515588E-1,-4.146133735E0,-5.696684933E0,7.055422800E0
8.012928792E0,1.968257939E-1,-3.580382291E0,-6.235028722E0,7.192597647E0
8.022953792E0,1.198977051E-1,-2.980186362E0,-6.925350417E0,7.540315949E0
8.032979792E0,1.231275517E-1,-2.324935974E0,-7.828380954E0,8.167253886E0
8.043004792E0,1.908508166E-1,-1.738661681E0,-8.673325251E0,8.847934187E0
8.053029792E0,1.916950631E-1,-1.378127041E0,-9.225193650E0,9.329532626E0
8.063055792E0,6.556506665E-2,-1.222032403E0,-9.562864507E0,9.640852636E0
8.073080792E0,-1.221151155E-1,-1.189555798E0,-9.652471333E0,9.726261251E0
8.083106792E0,-2.609599007E-1,-1.183777287E0,-9.672524943E0,9.748187909E0
8.093131792E0,-3.530893797E-1,-1.124092418E0,-9.635534872E0,9.707305916E0
8.103156792E0,-3.104732640E-1,-1.051534027E0,-9.465597829E0,9.528885544E0
8.113182792E0,-1.183779772E-2,-8.750919557E-1,-9.164544575E0,9.206237197E0
8.123207792E0,4.137756940E-1,-7.808982816E-1,-8.565196200E0,8.610667709E0
8.133233792E0,6.874313434E-1,-8.415865329E-1,-8.088494927E0,8.161162903E0
8.143258792E0,8.079206041E-1,-8.516419896E-1,-7.653048685E0,7.742556680E0
8.153283792E0,8.574272248E-1,-8.216253081E-1,-7.295941683E0,7.391956076E0
8.163309792E0,9.738466041E-1,-7.017787296E-1,-7.311540885E0,7.409419728E0
8.173334792E0,1.040996613E0,-5.937555134E-1,-7.403406490E0,7.499776478E0
8.183360792E0,9.459310464E-1,-6.692135391E-1,-6.814712911E0,6.912520840E0
8.193385792E0,7.700271383E-1,-9.065283412E-1,-5.556445897E0,5.682325795E0
8.203410792E0,6.754890633E-1,-1.257592830E0,-4.019352651E0,4.265327764E0
8.213436792E0,3.109915466E-1,-1.497390652E0,-2.384288136E0,2.832617945E0
8.223461792E0,-1.431362029E-1,-1.336153096E0,-1.136853089E0,1.760178404E0
8.233487792E0,-4.681355403E-1,-2.978378695E-1,-1.302876592E-2,5.550027292E-1
8.243512792E0,-9.835789291E-1,7.306724533E-1,1.927039965E0,2.283592077E0
8.253537792E0,-1.522896353E0,2.470298632E0,4.151465811E0,5.065200589E0
8.263563792E0,-1.398915062E0,4.264257723E0,3.950142083E0,5.978668728E0
8.273588792E0,-2.963728679E-1,5.137617441E0,3.823172718E0,6.410896933E0
8.283614792E0,7.483316293E-1,4.028599145E0,8.931144776E0,9.826238259E0
8.293639792E0,1.142247584E0,1.685126621E-1,1.809920704E1,1.813599794E1
8.303664792E0,1.074347377E0,1.456579426E-1,1.811000801E1,1.814243172E1
8.313690792E0,1.037849496E0,8.924722195E-2,1.813092818E1,1.816082744E1
8.323715792E0,9.820145796E-1,2.395955086E-2,1.815663137E1,1.818318425E1
8.333741792E0,9.020465966E-1,-3.290783733E-2,1.818187731E1,1.820426965E1
8.343766792E0,8.230405536E-1,-6.872203320E-2,1.820056384E1,1.821929314E1
8.353791792E0,7.824453087E-1,-7.987998247E-2,1.820787988E1,1.822485915E1
