"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.876703750E-1,1.067723798E0,1.146767160E1,3.543076470E-2,1.151732527E1
8.976253750E-1,1.293552475E0,1.053626044E1,-1.053296231E0,1.066749713E1
9.075793750E-1,9.156722170E-1,9.685290000E0,-1.164689198E0,9.797948710E0
9.175333750E-1,6.714933684E-1,8.646351460E0,1.524347194E-1,8.673726607E0
9.274873750E-1,5.302066581E-1,7.983050918E0,1.593538466E0,8.157792955E0
9.374413750E-1,3.884369677E-1,8.047220017E0,2.565380498E0,8.455164716E0
9.473953750E-1,4.455036729E-1,8.618795287E0,2.698670118E0,9.042396039E0
9.573503750E-1,5.385265882E-1,9.340182654E0,2.355086557E0,9.647562158E0
9.673043750E-1,7.438349012E-1,9.893378956E0,2.101560495E0,1.014143945E1
9.772583750E-1,8.862999717E-1,1.025709682E1,1.810444293E0,1.045328998E1
9.872123750E-1,7.572224669E-1,1.037500358E1,1.452464740E0,1.050351080E1
9.971663750E-1,3.533404445E-1,1.037129060E1,1.064346300E0,1.043174728E1
1.007120375E0,-2.724204616E-1,1.036273145E1,5.926563831E-1,1.038323926E1
1.017075375E0,-8.568628223E-1,1.024891189E1,1.157551356E-1,1.028532003E1
1.027029375E0,-1.050207440E0,1.012164841E1,-8.175335728E-2,1.017631494E1
1.036983375E0,-7.858688535E-1,9.869442794E0,-3.850720413E-1,9.908166904E0
1.046937375E0,-3.000524294E-1,9.583891094E0,-5.830247033E-1,9.606295736E0
1.056891375E0,3.877405643E-2,9.424635159E0,-6.525247085E-1,9.447276846E0
1.066845375E0,2.755884100E-1,9.355176669E0,-6.017673683E-1,9.378560841E0
1.076799375E0,4.829477070E-1,9.372355789E0,-4.933914920E-1,9.397751150E0
1.086754375E0,4.516210299E-1,9.457144509E0,-5.659555113E-1,9.484822057E0
1.096708375E0,4.160994872E-1,9.108775002E0,-1.432402943E0,9.230097454E0
1.106662375E0,2.527090591E-1,7.408149167E0,-3.591473290E0,8.236699359E0
1.116616375E0,-3.219780263E-1,4.053180547E0,-5.045942456E0,6.480237470E0
1.126570375E0,-1.759791910E0,-1.473142249E0,-5.106017919E0,5.598074190E0
1.136524375E0,-2.898824110E0,-9.143598095E0,3.068775480E0,1.007104514E1
1.146479375E0,-4.708121618E0,-2.331686000E1,-6.875562546E-1,2.379737597E1
1.156433375E0,-4.906433737E0,-4.039032975E1,-6.813666844E-1,4.069294890E1
1.166387375E0,-4.533254494E0,-4.385322394E1,-7.892092216E-1,4.409397348E1
1.176341375E0,-5.061193163E0,-2.845056097E1,-1.156379398E1,3.112509321E1
1.186295375E0,-3.303676844E-5,-1.892912574E1,-4.398543416E0,1.943345017E1
1.196249375E0,2.783637178E0,-1.784581678E1,-2.123605960E0,1.818602526E1
1.206204375E0,4.122121559E0,-2.083024032E1,-2.965540549E0,2.144027119E1
1.216158375E0,3.581370471E0,-2.190468959E1,-4.465985202E0,2.264037686E1
1.226112375E0,2.341553176E0,-1.973273432E1,-4.599577707E0,2.039656319E1
1.236066375E0,9.481312075E-1,-1.594132367E1,-3.430094815E0,1.633371678E1
1.246020375E0,-5.392189716E-1,-1.192503847E1,-1.579000972E0,1.204120192E1
1.255974375E0,-1.730093317E0,-8.082073515E0,-5.788940839E-1,8.285424162E0
1.265928375E0,-2.043100179E0,-4.116945603E0,-4.012640047E-1,4.613514089E0
1.275883375E0,-2.340310497E0,-6.526855069E-1,1.429376717E-1,2.433820612E0
1.285837375E0,-2.767745031E0,2.664510099E0,1.554797885E0,4.144565488E0
1.295791375E0,-2.698778584E0,6.693113630E0,3.506106280E0,8.023338280E0
1.305745375E0,-1.916421129E0,9.997232523E0,3.926395955E0,1.091026642E1
1.315699375E0,-1.234486973E0,1.191974908E1,3.268050928E0,1.242113252E1
1.325653375E0,-1.229140863E0,1.308854551E1,2.550474776E0,1.339125582E1
1.335608375E0,-8.182336307E-1,1.323587430E1,1.315619867E0,1.332624217E1
1.345562375E0,-3.374420113E-1,1.290311393E1,3.393241569E-2,1.290757017E1
1.355516375E0,-1.215507495E-1,1.233479848E1,-1.021400986E0,1.237761238E1
1.365470375E0,9.175648145E-2,1.082851012E1,-1.676966100E0,1.095797728E1
1.375424375E0,2.529298281E-1,8.861039000E0,-1.890040977E0,9.063897646E0
1.385378375E0,4.121248423E-1,7.725240748E0,-1.474035265E0,7.875402940E0
1.395333375E0,5.749001433E-1,7.466180443E0,-4.246821034E-1,7.500314358E0
1.405287375E0,7.859245482E-1,7.913718728E0,6.082274453E-1,7.975873753E0
1.415241375E0,9.523355017E-1,8.759980987E0,1.500179189E0,8.938386174E0
1.425195375E0,1.083083117E0,9.597783494E0,2.211405265E0,9.908624036E0
1.435149375E0,1.044756373E0,1.016821096E1,2.842697564E0,1.060966349E1
1.445103375E0,7.862792549E-1,1.034600724E1,2.900629438E0,1.077366011E1
1.455058375E0,2.789124059E-1,1.024701973E1,2.515265182E0,1.055489291E1
1.465012375E0,-3.229913487E-1,9.957118285E0,2.079398525E0,1.017705390E1
1.474966375E0,-8.825108298E-1,9.776506564E0,1.527516092E0,9.934395370E0
1.484919625E0,-1.226812356E0,9.859427683E0,8.296333623E-1,9.970038832E0
1.494873625E0,-1.264378524E0,1.000583027E1,1.401495000E-1,1.008637369E1
1.504827625E0,-8.788975429E-1,1.007981275E1,-3.345040047E-1,1.012358528E1
1.514782625E0,-2.655686943E-1,1.002456241E1,-4.699804831E-1,1.003908661E1
1.524736625E0,5.231277265E-1,9.816492748E0,-3.033254083E-1,9.835100345E0
1.534690625E0,1.050483428E0,9.682602035E0,-7.829063617E-2,9.739734443E0
1.544644625E0,1.372294444E0,9.466855565E0,3.720802590E-2,9.565873236E0
1.554598625E0,1.869266259E0,9.137014130E0,-1.530670957E-1,9.327519128E0
1.564552625E0,2.460164530E0,8.317972414E0,-1.697628114E0,8.838722521E0
1.574506625E0,2.266683088E0,7.032187234E0,-2.225792632E0,7.716454001E0
1.584461625E0,9.546173776E-1,3.836468702E0,-3.865812954E0,5.529402882E0
1.594415625E0,1.119165408E0,-5.298764366E-1,2.476988139E0,2.769254501E0
1.604369625E0,8.953947309E-1,-4.754705508E0,3.376669976E0,5.900072568E0
1.614323625E0,1.336553923E0,-1.305998888E1,4.413883002E0,1.385034473E1
1.624277625E0,2.041944331E0,-2.825498330E1,1.328302917E0,2.835979561E1
1.634231625E0,-4.587239790E0,-4.318319851E1,-9.106945993E0,4.437079972E1
1.644186625E0,-1.294669089E1,-4.215367692E1,-3.857326305E-1,4.409873096E1
1.654140625E0,-1.201046045E1,-2.986921010E1,-6.233950496E0,3.279150821E1
1.664094625E0,-6.434179040E0,-2.248801952E1,-8.746246462E0,2.497211463E1
1.674048625E0,5.669936845E-1,-2.207362968E1,-5.031177505E-1,2.208664159E1
1.684002625E0,5.522188815E0,-1.732638288E1,-2.902739114E0,1.841531991E1
1.693956625E0,7.873121510E0,-1.484131389E1,-4.832937745E0,1.748164545E1
1.703910625E0,8.363124028E0,-1.468875419E1,-5.413472704E0,1.774843739E1
