"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.778649360E-1,-2.926539183E0,-1.889684796E-1,-5.106173515E0,5.888407989E0
7.858909090E-1,-3.906747341E0,5.154030323E-1,-6.082083702E0,7.247072321E0
7.939168830E-1,-4.137331009E0,7.871952653E-1,-6.944961548E0,8.122171826E0
8.019428560E-1,-4.150619507E0,6.910401583E-1,-8.250708580E0,9.261715331E0
8.099688290E-1,-3.400089264E0,6.447764635E-1,-9.936862946E0,1.052224258E1
8.179948020E-1,-2.513708353E0,8.162614107E-1,-1.128937244E1,1.159460834E1
8.260207750E-1,-3.878139734E0,2.674589157E0,-1.152844620E1,1.245385349E1
8.340467480E-1,-3.156826496E0,5.580065250E-1,-1.195701504E1,1.237930262E1
8.420422040E-1,-1.846817493E0,-7.573879957E-1,-1.297722054E1,1.312983718E1
8.500681770E-1,-2.011106491E0,-5.286886096E-1,-1.345205116E1,1.361182359E1
8.580941500E-1,-2.354725122E0,6.625521183E-2,-1.274138260E1,1.295731263E1
8.661201230E-1,-2.209165573E0,-3.921129704E-1,-1.166242504E1,1.187629248E1
8.741460960E-1,-2.433193922E0,-1.291429281E0,-1.075611019E1,1.110324857E1
8.821720690E-1,-2.750995636E0,-1.689586401E0,-9.904455185E0,1.041733707E1
8.901980430E-1,-3.097513199E0,-1.502236009E0,-8.939533234E0,9.579486180E0
8.982240160E-1,-3.137023211E0,-9.869699478E-1,-8.100335121E0,8.742451222E0
9.062499890E-1,-3.443925858E0,-8.425813913E-2,-7.423029900E0,8.183464892E0
9.142759620E-1,-2.707669497E0,-6.639115214E-1,-6.904829025E0,7.446402922E0
9.222714170E-1,-1.843405247E0,-8.943639994E-1,-6.644801140E0,6.953517963E0
9.302973900E-1,-1.569614887E0,-7.599834204E-1,-6.509350777E0,6.738910389E0
9.383233630E-1,-2.149764061E0,-8.518438339E-1,-6.134755135E0,6.556092128E0
9.463493360E-1,-2.350514889E0,-9.753309488E-1,-5.675814629E0,6.220214016E0
9.543753090E-1,-2.541495323E0,-6.036105156E-1,-5.120558739E0,5.748362021E0
9.624012830E-1,-2.635200024E0,4.384064972E-1,-3.757471085E0,4.610321938E0
9.704272560E-1,-2.900741816E0,1.936560035E0,-2.453958511E0,4.264560965E0
9.784532290E-1,-3.255359173E0,2.954315662E0,-7.481985092E-1,4.459276330E0
9.864792020E-1,-3.653350830E0,3.375573635E0,1.415821075E0,5.171655342E0
9.945051760E-1,-4.375259399E0,3.961787701E0,3.593044281E0,6.910037902E0
1.002531149E0,-5.507663727E0,4.425816059E0,5.725590706E0,9.094206752E0
1.010557122E0,-6.218725204E0,3.819540262E0,7.556583405E0,1.050539784E1
