Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.127944221,-0.7399295965413334,-1.31041316982,0.46491632460666665,1.8605302172666667
0.135970194,-0.6530906200013332,-1.3660869518866667,0.64623998008,1.9420009878
0.143996167,-0.5524077574013333,-1.4223900556199998,0.9041903177933333,2.0826380366
0.15202214,-0.45699410434133336,-1.4706439733133334,1.2807031313666666,2.3540345026666665
0.160048113,-0.391143449134,-1.5258360226266665,1.6979934692266667,2.6684396963999997
0.168074086,-0.3398009936206667,-1.5738987206466666,2.0203122138733334,2.9019471246
0.176100059,-0.318169720974,-1.6092119454733333,2.1871600150866666,3.0221328668000003
0.184126032,-0.3294481754206667,-1.6452314694266665,2.2148444175466664,3.0647981952
0.192152005,-0.3602239290606667,-1.69532244994,2.136251258826667,3.0968383112666666
0.200177979,-0.376332807514,-1.7726869900666666,1.9845600127866665,3.1450156942
0.208203952,-0.3896738370006666,-1.8315861860666665,1.8367310205866665,3.202606521
0.216229925,-0.384171573334,-1.8046687126,1.72786035538,3.1702140587999996
0.224255898,-0.352044781034,-1.6980029344666667,1.6641460100799998,3.0551230558
0.232281871,-0.35861105122733333,-1.5740749398733334,1.5488713582200002,2.9374065058
0.240307844,-0.39639931518599997,-1.4764366746,1.3324823061533335,2.8969192738
0.248303299,-0.4855835835326667,-1.3944004833733332,1.00864998502,2.9828873322666665
0.256329272,-0.6088419993659999,-1.3362325091866667,0.6014381726866667,3.110292124
0.264355245,-0.7257473866126667,-1.2830032408266667,0.09991804761999999,3.1988945567333333
0.272381218,-0.8003494977926667,-1.2243670245066665,-0.5118546485800001,3.1308916844666665
0.280407191,-0.9145528316666667,-1.2909575800400002,-1.2205492973133332,3.1071689134666665
0.288433164,-1.0143956184466667,-1.4250630637733332,-1.8367912292466666,3.185878437466667
0.296459138,-0.99750172298,-1.3309454381866668,-2.3025937398466665,3.2662521042
0.304485111,-0.8930258910133333,-1.0463770886533332,-2.5631840706,3.429262340666667
