"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.025214917E0,-1.214653656E0,1.451013461E0,-4.305808111E-1,1.940676017E0
1.035169917E0,-8.171637364E-1,1.701917485E0,-1.105665210E0,2.187870027E0
1.045124917E0,-7.297439155E-1,1.460692942E0,-9.844623703E-1,1.906650522E0
1.055079917E0,-4.917758332E-1,1.005597716E0,-6.775449443E-1,1.308486679E0
1.065034917E0,-4.984431209E-1,3.930796570E-1,-2.782444711E-1,6.930924521E-1
1.074989917E0,-1.454255304E0,9.651607114E-1,1.165681032E0,2.098858251E0
1.084944917E0,-1.383407223E0,1.674305763E0,1.505144645E0,2.642456383E0
1.094899917E0,-1.058246630E0,1.760814149E0,1.070720496E0,2.316634365E0
1.104855917E0,-6.175035413E-1,1.005100118E0,9.099851420E-1,1.489835504E0
1.114810917E0,1.519043769E-1,-1.966418624E-2,3.578770068E-1,3.892782705E-1
1.124765917E0,7.045223893E-1,-4.818146628E-1,-4.863994646E-1,9.823856705E-1
1.134720917E0,5.189215319E-1,-8.346374094E-1,-1.480240330E0,1.776797849E0
1.144675917E0,-1.559934810E-2,-1.223001287E0,-2.671505123E0,2.938182280E0
1.154630917E0,-7.583058098E-1,-1.263891451E0,-3.870960842E0,4.142075222E0
1.164585917E0,-1.520461719E0,-1.191576011E0,-4.779316438E0,5.154951294E0
1.174540917E0,-2.269132048E0,-1.317416863E0,-5.003119202E0,5.649402552E0
1.184495917E0,-2.654551706E0,-1.563123881E0,-4.756225784E0,5.666717280E0
1.194450917E0,-2.726352591E0,-1.686149883E0,-4.377168919E0,5.425468425E0
1.204405917E0,-2.726802242E0,-1.824144757E0,-3.843890573E0,5.053558083E0
1.214361917E0,-3.171925626E0,-1.799476524E0,-3.158543981E0,4.824482150E0
1.224316917E0,-4.066401687E0,-1.994764171E0,-2.171423759E0,5.022926230E0
1.234271917E0,-4.938889877E0,-2.488804193E0,-1.465912459E0,5.721510191E0
1.244226917E0,-5.431114338E0,-3.002487935E0,-1.336593099E0,6.348103486E0
1.254181917E0,-5.290247312E0,-3.242356508E0,-1.571330448E0,6.400677443E0
1.264136917E0,-4.249982331E0,-3.448269716E0,-1.577346941E0,5.695694621E0
1.274091917E0,-2.835081566E0,-3.937096360E0,-1.608612295E0,5.111364666E0
1.284046917E0,-1.819675730E0,-4.249495550E0,-1.744113332E0,4.940785718E0
1.294001917E0,-1.567071921E0,-4.432754890E0,-2.064836034E0,5.135034389E0
1.303956917E0,-2.114061112E0,-4.518198498E0,-2.765655820E0,5.703702672E0
1.313911917E0,-2.915567320E0,-4.660841909E0,-3.154057120E0,6.338142978E0
1.323866917E0,-3.046887013E0,-4.539166029E0,-2.993601921E0,6.232912736E0
1.333822917E0,-2.722047871E0,-4.219765967E0,-2.957095415E0,5.827553751E0
1.343777917E0,-2.161446362E0,-3.844887523E0,-3.086376768E0,5.383375521E0
1.353732917E0,-1.643381886E0,-3.476418212E0,-3.111173640E0,4.946270214E0
1.363687917E0,-6.055094402E-1,-2.717710991E0,-3.259865996E0,4.287111034E0
1.373642917E0,4.557781810E-1,-1.530397015E0,-3.429410107E0,3.782948910E0
1.383597917E0,1.049154649E0,-1.142374615E0,-3.053675630E0,3.425008043E0
1.393552917E0,1.734292202E0,-1.362759097E0,-1.099531481E0,2.464518468E0
1.403507917E0,2.430044792E0,-2.376799023E0,8.432795942E-1,3.502200987E0
1.413462917E0,3.114160398E0,-3.370637988E0,2.630663491E0,5.289573313E0
1.423417917E0,3.222725651E0,-4.383707276E0,4.661642393E0,7.164758189E0
1.433372917E0,2.996989213E0,-4.706895749E0,7.130107630E0,9.054018266E0
1.443327917E0,2.091765094E0,-4.393437043E0,6.161891749E0,7.851539988E0
1.453283917E0,8.343794741E-1,-3.562233118E0,2.350398113E0,4.348570476E0
1.463238917E0,1.021085090E0,-3.318179693E0,3.728637859E-2,3.471933396E0
1.473193917E0,8.524983144E-1,-3.354705495E0,5.466515136E-1,3.504230330E0
1.483148917E0,-6.085986704E-2,-3.870955580E0,1.191433047E0,4.050618932E0
1.493103917E0,-2.008755389E-1,-3.891918433E0,2.063560464E0,4.409723558E0
1.503058917E0,-4.987239334E-1,-2.351624420E0,3.087795011E0,3.913226419E0
1.513013917E0,-6.766126788E-1,-8.790961289E-1,3.047526990E0,3.243152090E0
1.522968917E0,-1.778198031E-1,8.077811480E-2,3.414174894E0,3.419756598E0
1.532923917E0,5.574726267E-1,1.411081656E0,4.221277765E0,4.485656378E0
1.542878917E0,1.094596066E0,2.327656683E0,5.120683905E0,5.730403985E0
1.552833917E0,1.982916981E0,2.646242813E0,5.157729524E0,6.126722992E0
1.562789917E0,2.481592237E0,2.840338213E0,4.728150086E0,6.048241432E0
1.572744917E0,2.790128172E0,3.160597816E0,4.357388958E0,6.063087687E0
1.582699917E0,3.052485137E0,3.481714035E0,4.117375959E0,6.196191001E0
1.592654917E0,3.041336836E0,3.805108330E0,3.916097839E0,6.250152113E0
1.602609917E0,2.985753204E0,4.027431164E0,3.850240941E0,6.321335245E0
1.612564917E0,2.483587891E0,3.804423037E0,3.806423954E0,5.927116227E0
1.622519917E0,2.088021268E0,3.806144457E0,4.132490426E0,5.993667122E0
1.632474917E0,2.101543977E0,3.918340831E0,4.417505937E0,6.267714149E0
1.642429917E0,2.231966707E0,3.814256884E0,4.751731029E0,6.489158553E0
1.652386042E0,2.106810272E0,3.631323819E0,5.019549294E0,6.543778519E0
1.662341042E0,1.761731431E0,3.602057920E0,5.093337647E0,6.482330389E0
1.672297042E0,1.402696310E0,3.760452560E0,4.832907339E0,6.282161550E0
1.682252042E0,1.158624758E0,3.945573653E0,4.288419588E0,5.941422838E0
1.692207042E0,7.394825993E-1,3.917695883E0,3.716289709E0,5.450319692E0
1.702162042E0,4.885634460E-1,3.995639268E0,3.165126484E0,5.120727786E0
1.712117042E0,1.900604923E-1,4.150855361E0,2.368286354E0,4.782729709E0
1.722072042E0,5.757789798E-3,4.302548507E0,1.537219254E0,4.568916704E0
1.732027042E0,-4.624369171E-2,4.290238949E0,6.175168437E-1,4.334699040E0
1.741982042E0,-4.418615884E-1,3.877258294E0,-4.930272835E-1,3.933376341E0
1.751937042E0,-1.171359994E0,2.619092436E0,-1.934966159E0,3.460610273E0
1.761892042E0,-1.790089112E0,7.825311166E-1,-3.231647333E0,3.776283684E0
1.771847042E0,-2.081036915E0,-1.550685099E0,-4.008820353E0,4.775560652E0
1.781802042E0,-1.801305533E0,-3.895393433E0,-4.906620848E0,6.518720716E0
1.791758042E0,-1.661786582E0,-5.739444451E0,-6.479241192E0,8.813814366E0
1.801713042E0,-2.489549128E0,-6.824880050E0,-7.478503450E0,1.042616211E1
1.811668042E0,-2.719482113E0,-6.984596745E0,-7.833383832E0,1.084168238E1
1.821623042E0,-2.491176993E0,-5.907351342E0,-7.236352708E0,9.667862391E0
1.831578042E0,-2.186021333E0,-3.600465723E0,-5.469325308E0,6.903300805E0
1.841533042E0,-1.435605463E0,-1.116570268E0,-3.994340601E0,4.388900665E0
1.851488042E0,-7.069602397E-1,9.107734197E-1,-2.710521255E0,2.945543494E0
1.861443042E0,-1.304780957E-1,1.769570940E0,-1.458301723E0,2.296747648E0
1.871398042E0,1.223169394E0,8.422019523E-1,-6.166005850E-1,1.607993712E0
1.881353042E0,3.116575883E0,-1.393802549E0,2.809671906E-1,3.425590948E0
1.891308042E0,3.544883845E0,-3.736513474E0,1.714058644E0,5.428234653E0
1.901263042E0,3.538177673E0,-5.974832888E0,3.213003486E0,7.651190802E0
1.911219042E0,3.883781155E0,-7.534853067E0,2.893624474E0,8.957166371E0
1.921174042E0,3.492328486E0,-7.448481506E0,6.559783664E-1,8.252668818E0
1.931129042E0,1.540436538E0,-5.448655400E0,-5.028430045E-1,5.684508905E0
1.941084042E0,7.304115944E-1,-1.530003498E0,1.334850629E0,2.157831782E0
1.951039042E0,2.916944339E0,2.713420889E0,2.437904765E0,4.670609900E0
1.960994042E0,4.839492474E0,7.326584017E0,3.779675573E0,9.559574687E0
1.970949042E0,5.687300736E0,9.548074560E0,5.811417829E0,1.254127963E1
1.980904042E0,5.878786524E0,8.448086995E0,6.555630387E0,1.220272898E1
1.990859042E0,3.240692391E0,5.033511275E0,7.544636629E0,9.631192283E0
2.000814042E0,-1.804073751E0,-8.311583161E-2,7.037088954E0,7.265136702E0
2.010769042E0,-5.647115747E0,-4.916293897E0,4.891110524E0,8.943311696E0
2.020724042E0,-6.858957623E0,-7.423618560E0,3.604107076E0,1.073056383E1
2.030679042E0,-5.139845815E0,-6.636764013E0,2.601960095E0,8.788335900E0
2.040635042E0,-2.716306782E0,-3.337072631E0,1.151781323E0,4.454321104E0
2.050590042E0,1.141499470E-1,3.773179024E-1,-2.047884956E-1,4.442266739E-1
2.060545042E0,3.034363446E0,3.015572249E0,-5.005836403E-1,4.307159330E0
2.070500042E0,4.972779170E0,4.276145405E0,-6.905725408E-1,6.594758724E0
2.080455042E0,4.621465005E0,3.943135949E0,-2.809448250E-1,6.081545025E0
2.090410042E0,3.301252588E0,3.064735638E0,-2.103113370E-1,4.509446090E0
2.100365042E0,2.176212044E0,2.040206392E0,5.410196947E-1,3.031673349E0
2.110320042E0,9.335842851E-1,7.310048676E-1,1.714109076E0,2.084254701E0
2.120275042E0,-3.869951905E-1,-5.412866932E-1,2.114955589E0,2.217158927E0
2.130230042E0,-1.396857281E0,-1.278893652E0,2.469985514E0,3.112492197E0
2.140185042E0,-1.550095261E0,-9.004665327E-1,2.571251103E0,3.134480424E0
